Marker,Chr,cM
D1M2725,1,122.810951038264
D1M2726,1,122.841277350672
D1M2727,1,122.926536183804
D1M2728,1,122.935996921733
D1M2729,1,122.937669488601
D1M2730,1,122.959124520421
D1M2731,1,122.975584524684
D1M2732,1,123.032815572806
D1M2733,1,123.246813733131
D1M2734,1,123.274962720461
D1M2735,1,123.319350932725
D1M2736,1,123.333270340227
D1M2737,1,123.503560982645
D1M2738,1,123.522626711056
D1M2739,1,123.533933060244
D1M2740,1,123.576713246293
D1M2741,1,123.623759779148
D1M2742,1,123.629591739736
D1M2743,1,123.719428097829
D1M2744,1,123.774509271607
D1M2745,1,123.785970224999
D1M2746,1,123.792875655927
D1M2747,1,123.88954276219
D1M2748,1,123.898593876511
D1M2749,1,123.947677840479
D1M2750,1,123.977845525369
D1M2751,1,124.094414245337
D1M2752,1,124.10232596565
D1M2753,1,124.133012783714
D1M2754,1,124.180589136668
D1M2755,1,124.183675562963
D1M2756,1,124.246210134588
D1M2757,1,124.248393494636
D1M2758,1,124.248991962522
D1M2759,1,124.250163459219
D1M2760,1,124.27050692495
D1M2761,1,124.286701306701
D1M2762,1,124.297829372808
D1M2763,1,124.318812754937
D1M2764,1,124.353626654483
D1M2765,1,124.429214112461
D1M2766,1,124.474189686589
D1M2767,1,124.478058731183
D1M2768,1,124.485995429568
D1M2769,1,124.524291506968
D1M2770,1,124.546980983578
D1M2771,1,124.562595840544
D1M2772,1,124.635411067866
D1M2773,1,124.675899683498
D1M2774,1,124.783977493644
D1M2775,1,124.910360290669
D1M2776,1,125.01818576362
D1M2777,1,125.055602663197
D1M2778,1,125.074279219843
D1M2779,1,125.10220432654
D1M2780,1,125.242379629053
D1M2781,1,125.270093469881
D1M2782,1,125.314665916376
D1M2783,1,125.315459892154
D1M2784,1,125.389574649744
D1M2785,1,125.398133704439
D1M2786,1,125.401800535619
D1M2787,1,125.438901898451
D1M2788,1,125.588598707691
D1M2789,1,125.665183737874
D1M2790,1,125.678470730782
D1M2791,1,125.679520186968
D1M2792,1,125.788416699506
D1M2793,1,125.951177920215
D1M2794,1,126.028663502075
D1M2795,1,126.196328680962
D1M2796,1,126.224358016625
D1M2797,1,126.244279327802
D1M2798,1,126.285736430436
D1M2799,1,126.326678381301
D1M2800,1,126.35143764317
D1M2801,1,126.37621844653
D1M2802,1,126.44325225614
D1M2803,1,126.500173802488
D1M2804,1,126.648339657113
D1M2805,1,126.709529855289
D1M2806,1,126.806187867187
D1M2807,1,126.837992370129
D1M2808,1,126.852078577504
D1M2809,1,126.873351093382
D1M2810,1,126.90720744431
D1M2811,1,126.913561220281
D1M2812,1,126.914372588508
D1M2813,1,126.951348180883
D1M2814,1,127.053568800911
D1M2815,1,127.054621148854
D1M2816,1,127.108197896741
D1M2817,1,127.199075748213
D1M2818,1,127.306185448542
D1M2819,1,127.516389079392
D1M2820,1,127.573209204711
D1M2821,1,127.615535720252
D1M2822,1,127.944851685315
D1M2823,1,127.959697796032
D1M2824,1,128.028903189115
D1M2825,1,128.058265079744
D1M2826,1,128.062481889501
D1M2827,1,128.064643121324
D1M2828,1,128.113896190189
D1M2829,1,128.154749250971
D1M2830,1,128.158817659132
D1M2831,1,128.165968805552
D1M2832,1,128.2004206907
D1M2833,1,128.243705718778
D1M2834,1,128.257222040556
D1M2835,1,128.377308519557
D1M2836,1,128.46855240874
D1M2837,1,128.549137702212
D1M2838,1,128.585761087015
D1M2839,1,128.624186413363
D1M2840,1,128.649230953306
D1M2841,1,128.650990566239
D1M2842,1,128.693918231875
D1M2843,1,128.752187965438
D1M2844,1,128.781681661494
D1M2845,1,128.798242919147
D1M2846,1,128.802096038125
D1M2847,1,128.809964256361
D1M2848,1,128.849991071038
D1M2849,1,128.970614243299
D1M2850,1,128.986106179655
D1M2851,1,128.99998895824
D1M2852,1,129.045757879503
D1M2853,1,129.076350987889
D1M2854,1,129.08966626972
D1M2855,1,129.16153207887
D1M2856,1,129.189350777306
D1M2857,1,129.189840406179
D1M2858,1,129.228349677287
D1M2859,1,129.389044675045
D1M2860,1,129.394820854068
D1M2861,1,129.447024939582
D1M2862,1,129.500552862883
D1M2863,1,129.511686712503
D1M2864,1,129.584517907351
D1M2865,1,129.614198016934
D1M2866,1,129.641461540014
D1M2867,1,129.667329434305
D1M2868,1,129.674841463566
D1M2869,1,129.890521159396
D1M2870,1,129.969451026991
D1M2871,1,130.060678320006
D1M2872,1,130.185971008614
D1M2873,1,130.212776209228
D1M2874,1,130.264335223474
D1M2875,1,130.285738161765
D1M2876,1,130.341373211704
D1M2877,1,130.364044709131
D1M2878,1,130.408303588629
D1M2879,1,130.443787914701
D1M2880,1,130.57294906117
D1M2881,1,130.575935449451
D1M2882,1,130.67477229517
D1M2883,1,130.712913223542
D1M2884,1,130.745839434676
D1M2885,1,130.83396169357
D1M2886,1,130.892583802342
D1M2887,1,130.976443067193
D1M2888,1,130.998060833663
D1M2889,1,131.0094823502
D1M2890,1,131.080622705631
D1M2891,1,131.124472380616
D1M2892,1,131.183565845713
D1M2893,1,131.240849867463
D1M2894,1,131.278989454731
D1M2895,1,131.364591820166
D1M2896,1,131.369616310112
D1M2897,1,131.383528006263
D1M2898,1,131.409644843079
D1M2899,1,131.466668648645
D1M2900,1,131.494168541394
D1M2901,1,131.521668643691
D1M2902,1,131.53391498141
D1M2903,1,131.567919105291
D1M2904,1,131.622608592734
D1M2905,1,131.64688421879
D1M2906,1,131.807673638687
D1M2907,1,131.810408988968
D1M2908,1,131.835815543309
D1M2909,1,131.889243177138
D1M2910,1,132.083196602762
D1M2911,1,132.11186950095
D1M2912,1,132.161625190638
D1M2913,1,132.194039477035
D1M2914,1,132.300656363368
D1M2915,1,132.416550801136
D1M2916,1,132.465018527582
D1M2917,1,132.507384312339
D1M2918,1,132.510876338929
D1M2919,1,132.607999253087
D1M2920,1,132.620353004895
D1M2921,1,132.649988983758
D1M2922,1,132.694003530778
D1M2923,1,132.698209905066
D1M2924,1,132.714984230697
D1M2925,1,132.728060502559
D1M2926,1,133.129169605672
D1M2927,1,133.135514245369
D1M2928,1,133.217254481278
D1M2929,1,133.249705773778
D1M2930,1,133.375803879462
D1M2931,1,133.450744505972
D1M2932,1,133.534452770837
D1M2933,1,133.554087965749
D1M2934,1,133.574871104211
D1M2935,1,133.643083744682
D1M2936,1,133.67201811634
D1M2937,1,133.735034354031
D1M2938,1,133.759171301499
D1M2939,1,133.818250140175
D1M2940,1,133.880914086476
D1M2941,1,133.934382288717
D1M2942,1,134.049417455681
D1M2943,1,134.119824520312
D1M2944,1,134.121025605127
D1M2945,1,134.141212748364
D1M2946,1,134.197834138758
D1M2947,1,134.426599116996
D1M2948,1,134.447911698371
D1M2949,1,134.556926982477
D1M2950,1,134.574311426841
D1M2951,1,134.580305619165
D1M2952,1,134.587066420354
D1M2953,1,134.588218471035
D1M2954,1,134.642967763357
D1M2955,1,134.685893459246
D1M2956,1,134.719167728908
D1M2957,1,134.719434692524
D1M2958,1,134.809763026424
D1M2959,1,134.967899699695
D1M2960,1,134.978762855753
D1M2961,1,134.9808986485
D1M2962,1,135.071708061732
D1M2963,1,135.092742112465
D1M2964,1,135.112208412029
D1M2965,1,135.125618535094
D1M2966,1,135.146541986614
D1M2967,1,135.15879381448
D1M2968,1,135.219957400113
D1M2969,1,135.249903341755
D1M2970,1,135.2707502665
D1M2971,1,135.27825714089
D1M2972,1,135.309661114588
D1M2973,1,135.394337824546
D1M2974,1,135.459810714237
D1M2975,1,135.473881121725
D1M2976,1,135.599886104465
D1M2977,1,135.628131064586
D1M2978,1,135.664102672599
D1M2979,1,135.74232917279
D1M2980,1,135.768100046553
D1M2981,1,135.778092490509
D1M2982,1,135.839708573185
D1M2983,1,135.847011893056
D1M2984,1,135.850326349027
D1M2985,1,135.859894710593
D1M2986,1,135.919481492601
D1M2987,1,135.927556576207
D1M2988,1,135.951825706288
D1M2989,1,135.966664273292
D1M2990,1,136.06406852603
D1M2991,1,136.073981719092
D1M2992,1,136.170922452584
D1M2993,1,136.196083333343
D1M2994,1,136.233777045272
D1M2995,1,136.242734408006
D1M2996,1,136.244939812459
D1M2997,1,136.269066827372
D1M2998,1,136.314268796705
D1M2999,1,136.384618487209
D1M3000,1,136.43886578735
D1M3001,1,136.516167889349
D1M3002,1,136.560518718325
D1M3003,1,136.562059521675
D1M3004,1,136.565425274894
D1M3005,1,136.591474218294
D1M3006,1,136.672929218039
D1M3007,1,136.68262435589
D1M3008,1,136.717598601244
D1M3009,1,136.717723826878
D1M3010,1,136.780022154562
D1M3011,1,136.81265801657
D1M3012,1,136.856390722096
D1M3013,1,137.033393802121
D1M3014,1,137.074351804331
D1M3015,1,137.155295088887
D1M3016,1,137.175730294548
D1M3017,1,137.187275318429
D1M3018,1,137.234313888475
D1M3019,1,137.257894948125
D1M3020,1,137.266155565158
D1M3021,1,137.268844563514
D1M3022,1,137.27891324088
D1M3023,1,137.2809916595
D1M3024,1,137.300530504435
D1M3025,1,137.33700402081
D1M3026,1,137.380084111355
D1M3027,1,137.389666219242
D1M3028,1,137.523498306982
D1M3029,1,137.540514408611
D1M3030,1,137.567799934186
D1M3031,1,137.653723116964
D1M3032,1,137.841700664721
D1M3033,1,137.887576664798
D1M3034,1,137.939390656538
D1M3035,1,137.986083012074
D1M3036,1,138.031695778482
D1M3037,1,138.084691367112
D1M3038,1,138.102186787874
D1M3039,1,138.141153291799
D1M3040,1,138.17815608345
D1M3041,1,138.19629477337
D1M3042,1,138.246438796632
D1M3043,1,138.266019131988
D1M3044,1,138.284717481583
D1M3045,1,138.352731177583
D1M3046,1,138.374274135567
D1M3047,1,138.409416731447
D1M3048,1,138.496785247698
D1M3049,1,138.510684957728
D1M3050,1,138.56696377974
D1M3051,1,138.57978830114
D1M3052,1,138.611795855686
D1M3053,1,138.698867149651
D1M3054,1,138.717653676867
D1M3055,1,138.732667719014
D1M3056,1,138.762241797522
D1M3057,1,138.769858432934
D1M3058,1,138.776599285193
D1M3059,1,138.804296487942
D1M3060,1,138.901490648277
D1M3061,1,139.104851209559
D1M3062,1,139.148014071397
D1M3063,1,139.161126846448
D1M3064,1,139.260175209492
D1M3065,1,139.282446177676
D1M3066,1,139.330460904166
D1M3067,1,139.334566653706
D1M3068,1,139.392348644324
D1M3069,1,139.447566317394
D1M3070,1,139.491371568292
D1M3071,1,139.505082308315
D1M3072,1,139.542252025567
D1M3073,1,139.660826744512
D1M3074,1,139.738599993289
D1M3075,1,139.756644512527
D1M3076,1,139.800581652671
D1M3077,1,139.830119647086
D1M3078,1,139.886097349226
D1M3079,1,139.89713229239
D1M3080,1,139.901250489056
D1M3081,1,139.903266797774
D1M3082,1,139.92150104139
D1M3083,1,140.047655222006
D1M3084,1,140.072634383105
D1M3085,1,140.138035230339
D1M3086,1,140.191027466208
D1M3087,1,140.215440765023
D1M3088,1,140.350698488764
D1M3089,1,140.384584260173
D1M3090,1,140.394301651977
D1M3091,1,140.426239678636
D1M3092,1,140.48758754041
D1M3093,1,140.535279647447
D1M3094,1,140.583157246001
D1M3095,1,140.5845665792
D1M3096,1,140.61175391078
D1M3097,1,140.636998610571
D1M3098,1,140.692489198409
D1M3099,1,140.792780849151
D1M3100,1,140.829256083816
D1M3101,1,140.851856586523
D1M3102,1,140.889844251797
D1M3103,1,140.890285558999
D1M3104,1,140.913240658119
D1M3105,1,140.957580758259
D1M3106,1,140.980304977857
D1M3107,1,141.079516620375
D1M3108,1,141.145067252219
D1M3109,1,141.218321397901
D1M3110,1,141.26710654702
D1M3111,1,141.270385505632
D1M3112,1,141.285119634122
D1M3113,1,141.288386019878
D1M3114,1,141.379806809127
D1M3115,1,141.396340699866
D1M3116,1,141.413454869762
D1M3117,1,141.492551243864
D1M3118,1,141.519452417269
D1M3119,1,141.533587407321
D1M3120,1,141.536857313477
D1M3121,1,141.560064875521
D1M3122,1,141.560505134985
D1M3123,1,141.613894966431
D1M3124,1,141.661966689862
D1M3125,1,141.677706688643
D1M3126,1,141.679230183363
D1M3127,1,141.690867911093
D1M3128,1,141.698667774908
D1M3129,1,141.757291392423
D1M3130,1,141.838580346666
D1M3131,1,141.947973780334
D1M3132,1,141.968243611045
D1M3133,1,141.977410144173
D1M3134,1,142.037004972808
D1M3135,1,142.050214265473
D1M3136,1,142.050366271287
D1M3137,1,142.061668094248
D1M3138,1,142.148935482837
D1M3139,1,142.162692323327
D1M3140,1,142.18454008922
D1M3141,1,142.428818712942
D1M3142,1,142.443236382678
D1M3143,1,142.46208564844
D1M3144,1,142.501427284442
D1M3145,1,142.553385361098
D1M3146,1,142.584626348689
D1M3147,1,142.593001085334
D1M3148,1,142.595223546959
D1M3149,1,142.628176077269
D1M3150,1,142.637500441633
D1M3151,1,142.657378753647
D1M3152,1,142.667165547609
D1M3153,1,142.681011403911
D1M3154,1,142.723624287173
D1M3155,1,142.752798381262
D1M3156,1,142.80310547445
D1M3157,1,142.80947136227
D1M3158,1,142.932783407159
D1M3159,1,142.941428082995
D1M3160,1,143.001829669811
D1M3161,1,143.022184954025
D1M3162,1,143.029366233386
D1M3163,1,143.045379105024
D1M3164,1,143.064052183181
D1M3165,1,143.184608384036
D1M3166,1,143.306511850096
D1M3167,1,143.430495117791
D1M3168,1,143.566060499288
D1M3169,1,143.593865996227
D1M3170,1,143.786618923768
D1M3171,1,143.884221031331
D1M3172,1,143.911507185549
D1M3173,1,143.944425936788
D1M3174,1,144.034459940158
D1M3175,1,144.085739962757
D1M3176,1,144.086248409003
D1M3177,1,144.137087459676
D1M3178,1,144.193506175652
D1M3179,1,144.20553969685
D1M3180,1,144.219927233644
D1M3181,1,144.285257211886
D1M3182,1,144.302189201117
D1M3183,1,144.303787001409
D1M3184,1,144.310196475126
D1M3185,1,144.310627556406
D1M3186,1,144.341646884568
D1M3187,1,144.353682165965
D1M3188,1,144.359045620076
D1M3189,1,144.377834871411
D1M3190,1,144.383221501485
D1M3191,1,144.422917440534
D1M3192,1,144.51613727957
D1M3193,1,144.561428474262
D1M3194,1,144.582103192806
D1M3195,1,144.696260984056
D1M3196,1,144.79033883661
D1M3197,1,144.928116705269
D1M3198,1,145.064799771644
D1M3199,1,145.087558985688
D1M3200,1,145.1043600915
D1M3201,1,145.106165134348
D1M3202,1,145.145711833611
D1M3203,1,145.177528993227
D1M3204,1,145.23209287785
D1M3205,1,145.237407172099
D1M3206,1,145.280036483891
D1M3207,1,145.298131629825
D1M3208,1,145.341864041984
D1M3209,1,145.342952180654
D1M3210,1,145.355271440931
D1M3211,1,145.39342301432
D1M3212,1,145.413236492313
D1M3213,1,145.484010600485
D1M3214,1,145.709356181324
D1M3215,1,145.765237952583
D1M3216,1,145.790814450011
D1M3217,1,145.810450315475
D1M3218,1,145.837938892655
D1M3219,1,145.93751615379
D1M3220,1,145.964925815351
D1M3221,1,146.108623067848
D1M3222,1,146.133441296406
D1M3223,1,146.18367429357
D1M3224,1,146.213333238848
D1M3225,1,146.214916622266
D1M3226,1,146.252150083892
D1M3227,1,146.396812093444
D1M3228,1,146.41833753325
D1M3229,1,146.441964609548
D1M3230,1,146.454585744068
D1M3231,1,146.473423065618
D1M3232,1,146.485041012056
D1M3233,1,146.551847923547
D1M3234,1,146.560858679004
D1M3235,1,146.565315085463
D1M3236,1,146.570326206274
D1M3237,1,146.801551440731
D1M3238,1,146.889990870841
D1M3239,1,146.934134205803
D1M3240,1,146.974237128161
D1M3241,1,147.085409201682
D1M3242,1,147.094048261642
D1M3243,1,147.224534754641
D1M3244,1,147.286487203091
D1M3245,1,147.309518912807
D1M3246,1,147.323332540691
D1M3247,1,147.330330214463
D1M3248,1,147.35424390994
D1M3249,1,147.528327866457
D1M3250,1,147.545697349124
D1M3251,1,147.57382508833
D1M3252,1,147.591375452466
D1M3253,1,147.598862587474
D1M3254,1,147.622814001516
D1M3255,1,147.630891054869
D1M3256,1,147.650398844853
D1M3257,1,147.714355951175
D1M3258,1,147.725755674765
D1M3259,1,147.809217260219
D1M3260,1,147.877672724426
D1M3261,1,147.885815156624
D1M3262,1,147.924543949775
D1M3263,1,147.974057192914
D1M3264,1,147.984048966318
D1M3265,1,147.996859741397
D1M3266,1,148.031847230159
D1M3267,1,148.102795011364
D1M3268,1,148.121636356227
D1M3269,1,148.233067221008
D1M3270,1,148.275575079024
D1M3271,1,148.313268120401
D1M3272,1,148.34092035424
D1M3273,1,148.422720478848
D1M3274,1,148.444263646379
D1M3275,1,148.468781509437
D1M3276,1,148.579032244161
D1M3277,1,148.681528712623
D1M3278,1,148.739969772287
D1M3279,1,148.773934626952
D1M3280,1,148.81266631186
D1M3281,1,148.898335648701
D1M3282,1,148.989198538475
D1M3283,1,148.995464639738
D1M3284,1,149.053503242321
D1M3285,1,149.136184765957
D1M3286,1,149.139855578542
D1M3287,1,149.166393144988
D1M3288,1,149.215808613226
D1M3289,1,149.242477649823
D1M3290,1,149.249546024948
D1M3291,1,149.256191491149
D1M3292,1,149.268537824973
D1M3293,1,149.278374784626
D1M3294,1,149.302265471779
D1M3295,1,149.377882936969
D1M3296,1,149.444226706401
D1M3297,1,149.450629642233
D1M3298,1,149.531838758849
D1M3299,1,149.604660524055
D1M3300,1,149.612851445563
D1M3301,1,149.637587280013
D1M3302,1,149.657439398579
D1M3303,1,149.700908702798
D1M3304,1,149.723048661835
D1M3305,1,149.723451831378
D1M3306,1,149.741817880422
D1M3307,1,149.812768972479
D1M3308,1,149.845631690696
D1M3309,1,149.859991357662
D1M3310,1,149.866350665689
D1M3311,1,149.871565802023
D1M3312,1,149.87891966477
D1M3313,1,149.92527146358
D1M3314,1,150.268359063193
D1M3315,1,150.377283990383
D1M3316,1,150.393230980262
D1M3317,1,150.398801509291
D1M3318,1,150.432459460571
D1M3319,1,150.457698376849
D1M3320,1,150.460116430186
D1M3321,1,150.468347710557
D1M3322,1,150.520297614858
D1M3323,1,150.572170657106
D1M3324,1,150.611808551475
D1M3325,1,150.719679160975
D1M3326,1,150.731971599162
D1M3327,1,150.7349824626
D1M3328,1,150.846933298744
D1M3329,1,150.86200798396
D1M3330,1,150.909132007509
D1M3331,1,150.909231333062
D1M3332,1,150.920308227651
D1M3333,1,151.055825706571
D1M3334,1,151.074703428894
D1M3335,1,151.104884105735
D1M3336,1,151.13272359129
D1M3337,1,151.174088912085
D1M3338,1,151.236070906743
D1M3339,1,151.251105442643
D1M3340,1,151.267731073312
D1M3341,1,151.291265781038
D1M3342,1,151.291469922289
D1M3343,1,151.296284655109
D1M3344,1,151.361598204821
D1M3345,1,151.443309020251
D1M3346,1,151.545011638664
D1M3347,1,151.575559526682
D1M3348,1,151.626033126377
D1M3349,1,151.650802656077
D1M3350,1,151.666182610206
D1M3351,1,151.701451563276
D1M3352,1,151.734149158001
D1M3353,1,151.753015229478
D1M3354,1,151.754499371164
D1M3355,1,151.761626712978
D1M3356,1,151.937477239408
D1M3357,1,152.048650528304
D1M3358,1,152.156375376508
D1M3359,1,152.197916130535
D1M3360,1,152.208469742909
D1M3361,1,152.283638985828
D1M3362,1,152.324235476553
D1M3363,1,152.325057699345
D1M3364,1,152.483358071186
D1M3365,1,152.503773453645
D1M3366,1,152.531950729899
D1M3367,1,152.572573414072
D1M3368,1,152.584266043268
D1M3369,1,152.61878691148
D1M3370,1,152.660110322759
D1M3371,1,152.708316785283
D1M3372,1,152.817408135161
D1M3373,1,152.865226473659
D1M3374,1,152.883663894609
D1M3375,1,152.888666591607
D1M3376,1,152.893187119626
D1M3377,1,152.902276748791
D1M3378,1,152.919378681108
D1M3379,1,152.953515322879
D1M3380,1,153.073019469157
D1M3381,1,153.082644450478
D1M3382,1,153.089766511694
D1M3383,1,153.09581250418
D1M3384,1,153.170190285891
D1M3385,1,153.188570374623
D1M3386,1,153.19371950347
D1M3387,1,153.278980851173
D1M3388,1,153.300175163895
D1M3389,1,153.401905149221
D1M3390,1,153.503492306918
D1M3391,1,153.520238343626
D1M3392,1,153.572355466895
D1M3393,1,153.673624489456
D1M3394,1,153.720270409249
D1M3395,1,153.815721846186
D1M3396,1,153.914824146777
D1M3397,1,153.91951315105
D1M3398,1,153.994865287095
D1M3399,1,154.135571247898
D1M3400,1,154.142257785425
D1M3401,1,154.236206891946
D1M3402,1,154.315092125908
D1M3403,1,154.333952916786
D1M3404,1,154.350276673213
D1M3405,1,154.391849823296
D1M3406,1,154.457537666894
D1M3407,1,154.46216145996
D1M3408,1,154.484272249974
D1M3409,1,154.563741534948
D1M3410,1,154.574484243058
D1M3411,1,154.585396726616
D1M3412,1,154.631362161599
D1M3413,1,154.700949434191
D1M3414,1,154.730116236024
D1M3415,1,154.857005132362
D1M3416,1,154.898843024857
D1M3417,1,154.924411810935
D1M3418,1,154.958300893195
D1M3419,1,154.982267101295
D1M3420,1,155.057488186285
D1M3421,1,155.072662616149
D1M3422,1,155.137204024941
D1M3423,1,155.166127416305
D1M3424,1,155.184987410903
D1M3425,1,155.23874420207
D1M3426,1,155.25192365516
D1M3427,1,155.267020803876
D1M3428,1,155.349761964753
D1M3429,1,155.390904159285
D1M3430,1,155.418526092544
D1M3431,1,155.429975017905
D1M3432,1,155.44811768923
D1M3433,1,155.45350197237
D1M3434,1,155.519159934483
D1M3435,1,155.631208796985
D1M3436,1,155.636459765956
D1M3437,1,155.665359059349
D1M3438,1,155.722600040026
D1M3439,1,155.926725114696
D1M3440,1,155.943156997673
D1M3441,1,155.949904890731
D1M3442,1,156.025544861332
D1M3443,1,156.044928766787
D1M3444,1,156.084618712775
D1M3445,1,156.090512070805
D1M3446,1,156.102981702425
D1M3447,1,156.135632735677
D1M3448,1,156.138873053715
D1M3449,1,156.174452053383
D1M3450,1,156.252787769772
D1M3451,1,156.257192920893
D1M3452,1,156.299747256562
D1M3453,1,156.316304071806
D1M3454,1,156.376287485473
D1M3455,1,156.445630048402
D1M3456,1,156.47976346314
D1M3457,1,156.492995428853
D1M3458,1,156.523805377074
D1M3459,1,156.538307704031
D1M3460,1,156.67979049962
D1M3461,1,156.681678607129
D1M3462,1,156.73471216578
D1M3463,1,156.744999527
D1M3464,1,156.812739511952
D1M3465,1,156.821569972672
D1M3466,1,156.899435883388
D1M3467,1,156.92490379326
D1M3468,1,156.935108215548
D1M3469,1,156.953246193007
D1M3470,1,156.956357848831
D1M3471,1,157.059883656912
D1M3472,1,157.068480555899
D1M3473,1,157.135473126546
D1M3474,1,157.299481616355
D1M3475,1,157.33576125931
D1M3476,1,157.346938946284
D1M3477,1,157.370938891545
D1M3478,1,157.375575634651
D1M3479,1,157.375755887479
D1M3480,1,157.398702939972
D1M3481,1,157.448445176706
D1M3482,1,157.539237784222
D1M3483,1,157.573000970297
D1M3484,1,157.638378390111
D1M3485,1,157.665418032557
D1M3486,1,157.718391241506
D1M3487,1,157.726308871061
D1M3488,1,157.834514169954
D1M3489,1,157.919731093571
D1M3490,1,157.964051202871
D1M3491,1,158.029876886867
D1M3492,1,158.043315047398
D1M3493,1,158.055114294402
D1M3494,1,158.089760933071
D1M3495,1,158.101500794291
D1M3496,1,158.132392927073
D1M3497,1,158.167607733048
D1M3498,1,158.188118250109
D1M3499,1,158.191963322461
D1M3500,1,158.289931635372
D1M3501,1,158.297993307933
D1M3502,1,158.392646326683
D1M3503,1,158.432679721154
D1M3504,1,158.457432403229
D1M3505,1,158.513147332706
D1M3506,1,158.527925508097
D1M3507,1,158.54030826129
D1M3508,1,158.579462813213
D1M3509,1,158.58762871474
D1M3510,1,158.607093296014
D1M3511,1,158.640345856547
D1M3512,1,158.711763778701
D1M3513,1,158.712993361987
D1M3514,1,158.752410812303
D1M3515,1,158.768721031956
D1M3516,1,158.781194896437
D1M3517,1,158.814429771155
D1M3518,1,158.873761198483
D1M3519,1,158.920346978121
D1M3520,1,158.939413293265
D1M3521,1,159.009640775621
D1M3522,1,159.048010907136
D1M3523,1,159.066126965918
D1M3524,1,159.075407534838
D1M3525,1,159.106927639805
D1M3526,1,159.327889611013
D1M3527,1,159.340734877624
D1M3528,1,159.433112042025
D1M3529,1,159.438932561316
D1M3530,1,159.509355719201
D1M3531,1,159.532201644033
D1M3532,1,159.562575104646
D1M3533,1,159.734509312548
D1M3534,1,159.796379869804
D1M3535,1,159.84652871266
D1M3536,1,159.849702981301
D1M3537,1,159.871785943396
D1M3538,1,159.920285185799
D1M3539,1,159.944567433558
D1M3540,1,160.054830112495
D1M3541,1,160.197333279066
D1M3542,1,160.271785366349
D1M3543,1,160.311298957095
D1M3544,1,160.344684077427
D1M3545,1,160.345906494185
D1M3546,1,160.359228146262
D1M3547,1,160.455231280066
D1M3548,1,160.687786010094
D1M3549,1,160.692915441468
D1M3550,1,160.72387425229
D1M3551,1,160.793863059953
D1M3552,1,160.817973646335
D1M3553,1,160.834320704453
D1M3554,1,160.842831856571
D1M3555,1,160.855252621695
D1M3556,1,160.85818850901
D1M3557,1,160.915436823852
D1M3558,1,160.929018524475
D1M3559,1,160.929384226911
D1M3560,1,161.151022282429
D1M3561,1,161.216333401389
D1M3562,1,161.35979319457
D1M3563,1,161.374913142063
D1M3564,1,161.42227454111
D1M3565,1,161.476230570115
D1M3566,1,161.489520790055
D1M3567,1,161.506738434546
D1M3568,1,161.612728564069
D1M3569,1,161.824661716819
D1M3570,1,161.869949935935
D1M3571,1,161.886043651029
D1M3572,1,161.951314453036
D1M3573,1,162.005869913846
D1M3574,1,162.021518424153
D1M3575,1,162.030298006721
D1M3576,1,162.038623667322
D1M3577,1,162.1690686699
D1M3578,1,162.305156243965
D1M3579,1,162.345576086082
D1M3580,1,162.38638095092
D1M3581,1,162.402794603258
D1M3582,1,162.429350065067
D1M3583,1,162.475623660721
D1M3584,1,162.530061104335
D1M3585,1,162.623828868382
D1M3586,1,162.631316422485
D1M3587,1,162.697898405604
D1M3588,1,162.710782228969
D1M3589,1,162.714225305244
D1M3590,1,162.79303221032
D1M3591,1,162.807429763488
D1M3592,1,162.816144428216
D1M3593,1,162.818396603689
D1M3594,1,162.943191155791
D1M3595,1,162.952838558704
D1M3596,1,162.96294185333
D1M3597,1,163.003906896338
D1M3598,1,163.024920998141
D1M3599,1,163.026623991318
D1M3600,1,163.052402115427
D1M3601,1,163.069385276176
D1M3602,1,163.136747027747
D1M3603,1,163.138194205239
D1M3604,1,163.145784521475
D1M3605,1,163.304854771122
D1M3606,1,163.312454894185
D1M3607,1,163.441100595519
D1M3608,1,163.459863862954
D1M3609,1,163.600665084086
D1M3610,1,163.646920030005
D1M3611,1,163.791960482486
D1M3612,1,163.810966825113
D1M3613,1,163.828341504559
D1M3614,1,163.831871459261
D1M3615,1,163.837202894501
D1M3616,1,163.866654764861
D1M3617,1,163.882322469726
D1M3618,1,163.910949518904
D1M3619,1,164.019965850748
D1M3620,1,164.027248048224
D1M3621,1,164.09723660443
D1M3622,1,164.133314997889
D1M3623,1,164.151770649478
D1M3624,1,164.195132749155
D1M3625,1,164.324826356024
D1M3626,1,164.381619952619
D1M3627,1,164.413533001207
D1M3628,1,164.430482215248
D1M3629,1,164.450842947699
D1M3630,1,164.472296261229
D1M3631,1,164.481235560961
D1M3632,1,164.53420965001
D1M3633,1,164.542619003914
D1M3634,1,164.814272085205
D1M3635,1,164.838202251121
D1M3636,1,164.845658708364
D1M3637,1,164.896023301408
D1M3638,1,164.980392898433
D1M3639,1,165.034714881331
D1M3640,1,165.067691258155
D1M3641,1,165.129684945568
D1M3642,1,165.214813021012
D1M3643,1,165.223144507036
D1M3644,1,165.297224773094
D1M3645,1,165.308292447589
D1M3646,1,165.344984102994
D1M3647,1,165.401240796782
D1M3648,1,165.429244274274
D1M3649,1,165.43119398877
D1M3650,1,165.479718670249
D1M3651,1,165.558575824834
D1M3652,1,165.693211317994
D1M3653,1,165.748944100924
D1M3654,1,165.881985272281
D1M3655,1,165.901817525737
D1M3656,1,165.911979242228
